Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Cost Per Item,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Age group (product.metafields.shopify.age-group),Bag/Case material (product.metafields.shopify.bag-case-material),Battery size (product.metafields.shopify.battery-size),Battery technology (product.metafields.shopify.battery-technology),Battery type (product.metafields.shopify.battery-type),Case type (product.metafields.shopify.case-type),Cleaning surfaces (product.metafields.shopify.cleaning-surfaces),Coil connection (product.metafields.shopify.coil-connection),Color (product.metafields.shopify.color-pattern),Compatible battery technology (product.metafields.shopify.compatible-battery-technology),Connection type (product.metafields.shopify.connection-type),Constitutive ingredients (product.metafields.shopify.constitutive-ingredients),Cookware/Bakeware material (product.metafields.shopify.cookware-bakeware-material),Costume theme (product.metafields.shopify.costume-theme),Dietary preferences (product.metafields.shopify.dietary-preferences),Dispenser type (product.metafields.shopify.dispenser-type),Display technology (product.metafields.shopify.display-technology),Dog age group (product.metafields.shopify.dog-age-group),Dog toy type (product.metafields.shopify.dog-toy-type),Doll/Playset features (product.metafields.shopify.doll-playset-features),Dry/Wet cleaning (product.metafields.shopify.dry-wet-cleaning),E-cigarette/Vaporizer style (product.metafields.shopify.e-cigarette-vaporizer-style),E-liquid flavor (product.metafields.shopify.e-liquid-flavor),Fabric (product.metafields.shopify.fabric),Flavor (product.metafields.shopify.flavor),Hardware material (product.metafields.shopify.hardware-material),Ingredient category (product.metafields.shopify.ingredient-category),Material (product.metafields.shopify.material),Pipe shape (product.metafields.shopify.pipe-shape),Plant support material (product.metafields.shopify.plant-support-material),Power source (product.metafields.shopify.power-source),Product certifications & standards (product.metafields.shopify.product-certifications-standards),Product form (product.metafields.shopify.product-form),Recommended age group (product.metafields.shopify.recommended-age-group),Size (product.metafields.shopify.size),Suitable for breed size (product.metafields.shopify.suitable-for-breed-size),Suitable for food processor type (product.metafields.shopify.suitable-for-food-processor-type),Suitable for hair type (product.metafields.shopify.suitable-for-hair-type),Suitable for power equipment type (product.metafields.shopify.suitable-for-power-equipment-type),Tableware material (product.metafields.shopify.tableware-material),Target gender (product.metafields.shopify.target-gender),Theme (product.metafields.shopify.theme),Tool/Utensil material (product.metafields.shopify.tool-utensil-material),Toy/Game material (product.metafields.shopify.toy-game-material),Travel pillow shape (product.metafields.shopify.travel-pillow-shape),Vaping style (product.metafields.shopify.vaping-style),Variant Image,Variant Weight Unit,Variant Tax Code,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status,_Pricing Brand,_Pricing Product Title,_Pixies Recommended Retail,_Market MSRP / Proxy,_Pricing Tier,_Gross Margin $,_Gross Margin %,_Pricing Method,_Price Confidence
puffco-proxy-3d-chamber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/vBotjaaGffsUroixIH8OPDOsqGEwoSqRtiZclCmf.png?v=1704922935,5,Puffco Proxy 3D Chamber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
puffco-cupsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/cupsy.png?v=1704922453,5,Puffco Cupsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
puffco-peak-hot-knife,,,,,,,,,Daybreak,,,,,,,,PUFFCO-DT-HTKNFE-DYBRK,181.436948,shopify,deny,manual,76.99,38,,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/Daybreak_0e540dc6-040a-4205-af96-7bda1e7151c8.jpg?v=1750773245,6,Puffco Hot Knife - Daybreak,,,,,,,,,,,,Daybreak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/Daybreak_0e540dc6-040a-4205-af96-7bda1e7151c8.jpg?v=1750773245,lb,,,,,,,,,,,,,,,,,
puffco-journey-bag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/jb5.png?v=1704919251,7,Puffco Journey Bag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
puffco-peak-travel-glass,,,,,,,,,Ultra Violet,,,,,,,,,362.873896,shopify,deny,manual,126.99,63,,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/Vg4xFMJleRxakAh7PjTQ7yazvwwWPVNkgworQE6f.png?v=1704918925,6,Puffco Peak Travel Glass - Ultra Violet,,,,,,,,,,,,Ultra Violet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/SN7VpQDf8SN5kwUUjAdvBuPJXTnPZuyUp8hj2zaX.png?v=1704918925,lb,,,,,,,,,,,,,,,,,
puffco-peak-pro-ryan-fitt-recyclers,,,,,,,,,Ryan Fitt Recycler 2.0,,,,,,,,PUFFCO-RFITT-2,453.59237,shopify,deny,manual,390.99,244,,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/JfaX0HPPBF2WBUDFKfifI3fvE8s7fgaFhGd0Yyya.png?v=1704918502,2,Puffco Peak Pro Ryan Fitt Recyclers - Ryan Fitt Recycler 2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/JfaX0HPPBF2WBUDFKfifI3fvE8s7fgaFhGd0Yyya.png?v=1704918502,lb,,,,,,,,,,,,,,,,,
puffco-peak-pro-glass,,,,,,,,,Royal Blue,,,,,,,,,226.796185,shopify,deny,manual,120.99,60,,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/UV.png?v=1704918185,3,Puffco Peak Pro Glass - Royal Blue,,,,,,,,,,,,Royal Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/royalblue.png?v=1704918185,lb,,,,,,,,,,,,,,,,,
puffco-peak-atomizer,Puffco Peak Atomizer,"<p><strong>Compatible with: </strong>Puffco Peak<strong> </strong><br><br>The Peak atomizer is a thermal-banger style, designed for optimal heat performance. It's made without the use of any coils, glues, plastics, or fibers, creating the purest consumption experience. It contains a ceramic bowl that provides the best flavor and heat profile. The entire atomizer disassembles for easy cleaning.<br></p>
<p>Not compatible with New Puffco Peak, Peak Pro, Peak Pro V2</p>
<p><br><i><strong>This product and all products on this site are intended and sold for legal purposes only.</strong></i></p>
<p><i><strong>** This brand requires that all warranty claims be handled with them directly. Please see this </strong></i><a href=""https://www.puffco.com/pages/warranty-policy"" target=""_blank""><i><strong>help article</strong></i></a><i><strong> for more information. **</strong></i></p>",Puffco,"Home & Garden > Kitchen & Dining > Kitchen Appliance Accessories > Cooktop, Oven & Range Accessories",Accessory,"Accessories, Puffco, Pixies Clinical Registry, Precision Hardware, Adult Use 21+, Thermal Extraction Device",TRUE,Title,Default Title,,,,,,,,PUFFCO-PEAKATOM,56.69904625,shopify,deny,manual,54.99,23,,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/neWP13fnRNeVrnTebnfC_atobox.png?v=1704917725,1,Puffco Peak Atomizer,FALSE,Puffco Peak Atomizer | Pixie's Pantry,"Compatible with: Puffco Peak The Peak atomizer is a thermal-banger style, designed for optimal heat performance. It's made without the use of any coils, glues, plastics, or fibers, creating the purest consumption experience. It contains a ceramic bowl that provides the best flavor and heat profile. The entire atomizer…",Adults,,,,,,,,,,,,,,,,,,,,,,,,,Ceramic,,Ceramic,,,,,,Adults,,,,,,,,,,,,,,oz,,TRUE,,,TRUE,,,active,,,,,,,,,
puffco-peak-bowl-pack,Puffco Peak Bowl Pack,"<p data-mce-fragment=""1""><b data-mce-fragment=""1"">Compatible with:</b><span data-mce-fragment=""1""> </span><a href=""https://medusadistribution.com/products/peak-smart-rig"" title=""PuffCo Peak Wholesale"" data-mce-fragment=""1"" data-mce-href=""https://medusadistribution.com/products/peak-smart-rig"">Puffco Peak</a><br data-mce-fragment=""1""><br data-mce-fragment=""1""><b data-mce-fragment=""1"">Pack Size:<span data-mce-fragment=""1""> </span></b>3 Bowls</p>
<p data-mce-fragment=""1""><em data-mce-fragment=""1""><strong data-mce-fragment=""1"">** This brand requires that all warranty claims be handled with them directly. Please see this<span data-mce-fragment=""1""> </span><a href=""https://www.puffco.com/pages/warranty-policy"" data-mce-fragment=""1"" data-mce-href=""https://www.puffco.com/pages/warranty-policy"" target=""_blank"">help article</a> for more information. **</strong></em></p>",Puffco,"Food, Beverages & Tobacco > Tobacco Products > Vaporizers & Electronic Cigarettes > Vaporizers",Accessory,"Accessories, Puffco, Pixies Clinical Registry, Precision Hardware, Adult Use 21+, Thermal Extraction Device",TRUE,Title,Default Title,,,,,,,,PUFFCO-BOWLPACK,141.7476156,shopify,deny,manual,25.99,11,,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/GqDxU5iS9yFtikY5e5mL0EUN8AI9aMXS58ADGuXb.jpg?v=1704917365,1,Puffco Peak Bowl Pack,FALSE,Puffco Peak Bowl Pack | Pixie's Pantry,Compatible with: Puffco Peak Pack Size: 3 Bowls ** This brand requires that all warranty claims be handled with them directly. Please see this help article for more information. **,Adults,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adults,,,,,,,,,,,,,,oz,,TRUE,,,TRUE,,,active,,,,,,,,,
puffco-peak-pro-travel-pack,,,,,,,,,Flourish,,,,,,,,,226.796185,shopify,deny,manual,39.99,17,,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/k4jf0xKCJLbm1ZaQd1x4BWO5fuQ4D0seTQbNqbIU.jpg?v=1710184881,8,Puffco Peak Pro Travel Pack - Flourish,,,,,,,,,,,,Flourish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/k4jf0xKCJLbm1ZaQd1x4BWO5fuQ4D0seTQbNqbIU.jpg?v=1710184881,lb,,,,,,,,,,,,,,,,,
puffco-peak-pro-power-dock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/docklight.png?v=1704916495,4,Puffco Peak Pro Power Dock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
puffco-peak-pro-3d-xl-chamber-atomizer,Puffco Peak Pro 3D XL Chamber Atomizer,"<p data-v-7d080a53="""" class=""flex items-center text-base text-theme-secondary font-medium"">Product Information</p>
<div data-v-7d080a53="""" data-headlessui-state=""open"" id=""headlessui-disclosure-panel-243"">
<div data-v-7d080a53="""" class=""prod-text prose max-w-none font-light text-brand-primary px-6 pb-6"">
<p><b>Maximum Order Quantity: 10 Per Customer</b></p>
<p><em><strong>** This brand requires that all warranty claims be handled with them directly. Please see this<span> </span><a href=""https://www.puffco.com/pages/warranty-policy"" target=""_blank"">help article</a> for more information. **</strong></em><br><br><b>Compatible with:</b><span> </span><a href=""https://medusadistribution.com/products/peak-pro"">PuffCo Peak Pro</a>,<span> </span><a href=""https://medusadistribution.com/products/new-peak-pro"">Puffco NEW Peak Pro</a>,<span> </span><a href=""https://medusadistribution.com/products/peak-pro-joystick-cap"">Peak Pro Joystick Cap</a>,<span> </span><a href=""https://medusadistribution.com/products/peak-pro-oculus-carb-cap"">PuffCo Peak Pro Oculus Carb Caps</a><br><br><b>Pack Size:</b> One (1) Chamber</p>
<p> </p>
<p><strong>3D XL Chamber</strong></p>
<p>The Peak Pro 3DXL is the world’s first high capacity e-rig chamber. Delivering the same incredible flavor and consistency our patented 3D technology is known for, the 3DXL’s deeper chamber and XL Joystick let you load fuller and rip harder—with less reclaim. The 3DXL also unlocks a new level of vapor control in the Puffco Connect app. The best just got bigger.</p>
<ul>
<li>78% Larger</li>
<li>2x More Vapor</li>
<li>XL Joystick Cap Included<span> </span><em><strong>(ONLY COMPATIBLE WITH 3D XL Chamber)</strong></em>
</li>
</ul>
<p><b>** NOTE: Firmware updates are required to use the 3D Chamber (download through the app). Compatible with the<span> </span><a href=""https://medusadistribution.com/products/peak-pro"">Peak Pro ONLY</a>. **</b><br></p>
</div>
</div>",Puffco,"Food, Beverages & Tobacco > Tobacco Products > Vaporizers & Electronic Cigarettes > Vaporizers",Accessories,"Accessories, Puffco, Pixies Clinical Registry, Precision Hardware, Adult Use 21+, Thermal Extraction Device",TRUE,Title,Default Title,,,,,,,,PUFFCO-PEAKPRO-ATOM-3DXL,113.3980925,shopify,deny,manual,124.99,62,,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/Hvm87aEfgjx22GSpRSt6yJt57gSIOHPyCCQrfeKO.jpg?v=1704916256,1,Puffco Peak Pro 3D XL Chamber Atomizer,FALSE,Puffco Peak Pro 3D XL Chamber Atomizer | Pixie's Pantry,"Product Information Maximum Order Quantity: 10 Per Customer ** This brand requires that all warranty claims be handled with them directly. Please see this help article for more information. ** Compatible with: PuffCo Peak Pro , Puffco NEW Peak Pro , Peak Pro Joystick Cap , PuffCo Peak Pro Oculus Carb Caps Pack Size: O…",Adults,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rig,,,,,Adults,,,,,,,,,,,,,,oz,,TRUE,,,TRUE,,,active,,,,,,,,,
puffco-peak-pro-3d-atomizer-chamber,Puffco Peak Pro 3D Atomizer Chamber,"<p data-v-7d080a53="""" class=""flex items-center text-base text-theme-secondary font-medium"">Product Information</p>
<div data-v-7d080a53="""" data-headlessui-state=""open"" id=""headlessui-disclosure-panel-243"">
<div data-v-7d080a53="""" class=""prod-text prose max-w-none font-light text-brand-primary px-6 pb-6"">
<p data-v-7d080a53=""""> </p>
<p><b>Maximum Order Quantity: 10 Per Customer</b></p>
<p><em><strong>** This brand requires that all warranty claims be handled with them directly. Please see this<span> </span><a href=""https://www.puffco.com/pages/warranty-policy"" target=""_blank"">help article</a> for more information. **</strong></em><br><br><b>Compatible with:</b><span> </span><a href=""https://medusadistribution.com/products/peak-pro"">PuffCo Peak Pro</a>,<span> </span><a href=""https://medusadistribution.com/products/new-peak-pro"">Puffco NEW Peak Pro</a>,<span> </span><a href=""https://medusadistribution.com/products/peak-pro-joystick-cap"">Peak Pro Joystick Cap</a>,<span> </span><a href=""https://medusadistribution.com/products/peak-pro-oculus-carb-cap"">PuffCo Peak Pro Oculus Carb Caps</a><br><br><b>Pack Size:</b> One (1) Chamber</p>
<p><strong>3D Chamber</strong><br><br>The<span> </span><strong>3D CHAMBER </strong>introduces a new dimension to the Peak Pro experience. It improves on nearly every aspect of Peak Pro performance with better flavor, better vapor, faster heat-up, and better battery life. The difference is clear.</p>
<ul>
<li>Improved flavor</li>
<li>15% more vapor</li>
<li>33% faster heat-up</li>
<li>24% efficiency (better battery life)</li>
<li>Improved temperature control</li>
</ul>
<p> </p>
</div>
</div>",Puffco,Hardware > Tools,Accessory,"Accessories, Puffco, Pixies Clinical Registry, Precision Hardware, Adult Use 21+, Thermal Extraction Device",TRUE,Title,Default Title,,,,,,,,PUFFCO-PEAKPRO-ATOM-3D,113.3980925,shopify,deny,manual,108.99,54,,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/58cs3DjP35VdDL2onQVeQAXolZitsUeAO7OEI2uT.jpg?v=1704916048,1,Puffco Peak Pro 3D Atomizer Chamber,FALSE,Puffco Peak Pro 3D Atomizer Chamber | Pixie's Pantry,"Product Information Maximum Order Quantity: 10 Per Customer ** This brand requires that all warranty claims be handled with them directly. Please see this help article for more information. ** Compatible with: PuffCo Peak Pro , Puffco NEW Peak Pro , Peak Pro Joystick Cap , PuffCo Peak Pro Oculus Carb Caps Pack Size: O…",Adults,,,,,,,,,,,,,,,,,,,,,Portable,,,,,,,,,Battery,,,Adults,,,,,,,,,,,,Portable,,oz,,TRUE,,,TRUE,,,active,,,,,,,,,
storz-bickel-venty-vaporizer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/ZqmAyM8bzuoAVUOGQRMwvcEHsD3Z3NCvsbyqFNkt.jpg?v=1706289101,7,Storz & Bickel Venty Vaporizer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
storz-bickel-mighty-plus-vaporizer,Storz & Bickel Mighty Plus Vaporizer,"<p data-v-7d080a53="""" class=""flex items-center text-base text-theme-secondary font-medium"">Product Information</p>
<div data-v-7d080a53="""" data-headlessui-state=""open"" id=""headlessui-disclosure-panel-42"">
<div data-v-7d080a53="""" class=""prod-text prose max-w-none font-light text-brand-primary px-6 pb-6"">
<p data-v-7d080a53=""""><b>Compatible with:</b><span> </span><a href=""https://medusadistribution.com/products/the-side-kit"">S&amp;B Side Kit</a>,<a href=""https://medusadistribution.com/products/mighty-accessories""><span> </span>S&amp;B Mighty Accessories</a>,<span> </span><a href=""https://medusadistribution.com/products/s-b-screen-sets"">S&amp;B Screen Sets</a><br><br>Feel MIGHTY. Be MIGHTY. Better, Faster, Stronger. Feel the power of the new improved MIGHTY+. Since its release, the MIGHTY has been in a league of its own. Now, the MIGHTY+ sets the bar even higher.<br></p>
<ul>
<li>
<b>Operating temperature:<span> </span></b>5 °C - 35 °C<span> </span><b>(41 °F - 95 °F)<br></b>
</li>
<li>
<b>Temperature Range:<span> </span></b>Up to 383°F</li>
<li>
<b>Size:<span> </span></b>3.2"" x 5.5"" x 1.2""</li>
<li>
<b>Heating:<span> </span></b>Convection &amp; Conduction</li>
<li>
<b>Inhalation:<span> </span></b>Mouthpiece</li>
<li>
<b>Heats up:<span> </span></b>in approx. 60 sec</li>
<li>
<b>Charging:<span> </span></b>USB-C</li>
<li>
<b>Supercharge function:<span> </span></b>80% charge in approx. 40 minutes</li>
<li>Ceramic coated filling chamber</li>
<li>Optimized design for better stability</li>
<li>Pre-set Super booster temperature</li>
<li>Improved housing</li>
</ul>
<p><b>Includes:</b><br>1 x MIGHTY+ Vaporizer<br>1 x USB-C Cable (USB type C to USB type A plug)<br>3 x<span> </span><a href=""https://medusadistribution.com/products/s-b-screen-sets"">Normal Screen, small</a><br>3 x<span> </span><a href=""https://medusadistribution.com/products/s-b-screen-sets"">Coarse Screen, small</a><br>3 x<span> </span><a href=""https://medusadistribution.com/products/mighty-accessories"">Base Seal Ring, small</a><br>1 x<span> </span><a href=""https://medusadistribution.com/products/capsule-accessories"">Dosing Capsule</a><br>1 x Cleaning Brush<br>1 x Instructions for Use<b><i></i></b><br></p>
<p><b><i>This product and all products on this site are intended and sold for legal purposes only.</i></b><br></p>
<p><iframe height=""315"" width=""560"" src=""https://www.youtube.com/embed/htls6fr49No"" frameborder=""0""></iframe><img src=""https://cdn.shopify.com/s/files/1/2221/1809/files/MIGHTY_Header_600x600.png?v=1631800934"" alt="""" data-mce-src=""https://cdn.shopify.com/s/files/1/2221/1809/files/MIGHTY_Header_600x600.png?v=1631800934"" data-mce-fragment=""1""><img src=""https://cdn.shopify.com/s/files/1/2221/1809/files/MIGHTY_1024x1024.jpg?v=1631800940"" alt="""" data-mce-src=""https://cdn.shopify.com/s/files/1/2221/1809/files/MIGHTY_1024x1024.jpg?v=1631800940"" data-mce-fragment=""1""><img src=""https://cdn.shopify.com/s/files/1/2221/1809/files/mighty_abschrauben_600x600.png?v=1631800949"" alt="""" data-mce-src=""https://cdn.shopify.com/s/files/1/2221/1809/files/mighty_abschrauben_600x600.png?v=1631800949"" data-mce-fragment=""1""><img src=""https://cdn.shopify.com/s/files/1/2221/1809/files/mighty_faster_heat_up_1_1024x1024.png?v=1631800943"" alt="""" data-mce-src=""https://cdn.shopify.com/s/files/1/2221/1809/files/mighty_faster_heat_up_1_1024x1024.png?v=1631800943"" data-mce-fragment=""1""><img src=""https://cdn.shopify.com/s/files/1/2221/1809/files/mighty_abgeschraubt_2_600x600.png?v=1631800952"" alt="""" data-mce-src=""https://cdn.shopify.com/s/files/1/2221/1809/files/mighty_abgeschraubt_2_600x600.png?v=1631800952"" data-mce-fragment=""1""></p>
<p> </p>
</div>
</div>",Storz & Bickel,"Food, Beverages & Tobacco > Tobacco Products > Vaporizers & Electronic Cigarettes > Vaporizers",Vaporizer,"Portable Vaporizer, Pixies Clinical Registry, Precision Hardware, Adult Use 21+, Thermal Extraction Device",TRUE,Title,Default Title,,,,,,,,SNB-HWV-MIGHTPLUS,544.310844,shopify,deny,manual,460.99,288,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/thumbnail_front.png?v=1704909073,1,Storz & Bickel Mighty Plus Vaporizer,FALSE,Storz & Bickel Mighty Plus Vaporizer | Pixie's Pantry,"Product Information Compatible with: S&B Side Kit , S&B Mighty Accessories , S&B Screen Sets Feel MIGHTY. Be MIGHTY. Better, Faster, Stronger. Feel the power of the new improved MIGHTY+. Since its release, the MIGHTY has been in a league of its own. Now, the MIGHTY+ sets the bar even higher. Operating temperature: 5 °…",Adults,,,,,,,,,,,,,,,,,,,,,Portable,,,,Ceramic,,Ceramic,,,Battery,,,Adults,,,,,,,,,,,,Portable,,lb,,TRUE,,,TRUE,,,active,,,,,,,,,
storz-bickel-normal-screen-set,Storz & Bickel Normal Screen Set,"<span data-mce-fragment=""1"">Set of 6 Normal Small Screens.</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><b data-mce-fragment=""1"">Includes:</b><br data-mce-fragment=""1""><span data-mce-fragment=""1"">6 x </span><b data-mce-fragment=""1"">Small Screens<span data-mce-fragment=""1""> </span></b><span data-mce-fragment=""1"">with regular mesh width (approx. Ø 15 mm) </span><b data-mce-fragment=""1"">OR<span data-mce-fragment=""1""> </span></b><span data-mce-fragment=""1"">6 x </span><b data-mce-fragment=""1"">Normal Screens</b><span data-mce-fragment=""1""> with regular mesh width (approx. Ø 30 mm)</span>",Storz & Bickel,"Food, Beverages & Tobacco > Tobacco Products > Vaporizers & Electronic Cigarettes > Vaporizers",Accessory,"Accessories, Pixies Clinical Registry, Precision Hardware, Adult Use 21+, Thermal Extraction Device",TRUE,Title,Default Title,,,,,,,,SNB-SA-NORM-SCRN-SET,28.34952313,shopify,deny,manual,14.99,4.5,,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/thumbnail_normalscreen.png?v=1704908873,1,Storz & Bickel Normal Screen Set,FALSE,Storz & Bickel Normal Screen Set | Pixie's Pantry,Set of 6 Normal Small Screens. Includes: 6 x Small Screens with regular mesh width (approx. Ø 15 mm) OR 6 x Normal Screens with regular mesh width (approx. Ø 30 mm),Adults,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adults,,,,,,,,,,,,,,oz,,TRUE,,,TRUE,,,active,,,,,,,,,
storz-bickel-normal-screen-set-small,Storz & Bickel Normal Screen Set Small,"<b data-mce-fragment=""1"">Screen Set - Small (ONLY Mighty/Crafty)</b><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Set of 6 screens</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><b data-mce-fragment=""1"">Includes:</b><br data-mce-fragment=""1""><span data-mce-fragment=""1"">4 x Upper Screen with </span><b data-mce-fragment=""1"">coarse mesh</b><span data-mce-fragment=""1""> width (approx. Ø 15 mm)</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">2 x Lower Screen with </span><b data-mce-fragment=""1"">regular mesh</b><span data-mce-fragment=""1""> width (approx. Ø 15 mm)</span>",Storz & Bickel,"Food, Beverages & Tobacco > Tobacco Products > Vaporizers & Electronic Cigarettes > Vaporizers",Accessories,"Accessories, Pixies Clinical Registry, Precision Hardware, Adult Use 21+, Thermal Extraction Device",TRUE,Title,Default Title,,,,,,,,SNB-SA-NORM-SCN-SM,28.34952313,shopify,deny,manual,14.99,4.5,,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/thumbnail_screensmall_33bce78c-178f-4fdb-a406-fb97c2bc26b4.png?v=1704908756,1,Storz & Bickel Normal Screen Set Small,FALSE,Storz & Bickel Normal Screen Set Small | Pixie's Pantry,Screen Set - Small (ONLY Mighty/Crafty) Set of 6 screens Includes: 4 x Upper Screen with coarse mesh width (approx. Ø 15 mm) 2 x Lower Screen with regular mesh width (approx. Ø 15 mm),Adults,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adults,,,,,,,,,,,,,,oz,,TRUE,,,TRUE,,,active,,,,,,,,,
storz-bickel-crafty-mighty-screen-set,Storz & Bickel Crafty / Mighty Screen Set,"<b data-mce-fragment=""1"">Screen Set - Small (ONLY Mighty/Crafty)</b><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Set of 6 screens</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><b data-mce-fragment=""1"">Includes:</b><br data-mce-fragment=""1""><span data-mce-fragment=""1"">4 x Upper Screen with </span><b data-mce-fragment=""1"">coarse mesh</b><span data-mce-fragment=""1""> width (approx. Ø 15 mm)</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">2 x Lower Screen with </span><b data-mce-fragment=""1"">regular mesh</b><span data-mce-fragment=""1""> width (approx. Ø 15 mm)</span><br data-mce-fragment=""1"">",Storz & Bickel,"Food, Beverages & Tobacco > Tobacco Products > Vaporizers & Electronic Cigarettes > Vaporizers",Accessory,"Accessories, Pixies Clinical Registry, Precision Hardware, Adult Use 21+, Thermal Extraction Device",TRUE,Title,Default Title,,,,,,,,SNB-SA-SCRN-SET,28.34952313,shopify,deny,manual,12.99,4,,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/thumbnail_screensmall.png?v=1704908636,1,Storz & Bickel Crafty / Mighty Screen Set,FALSE,Storz & Bickel Crafty / Mighty Screen Set | Pixie's Pantry,Screen Set - Small (ONLY Mighty/Crafty) Set of 6 screens Includes: 4 x Upper Screen with coarse mesh width (approx. Ø 15 mm) 2 x Lower Screen with regular mesh width (approx. Ø 15 mm),Adults,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adults,,,,,,,,,,,,,,oz,,TRUE,,,TRUE,,,active,,,,,,,,,
