Lighter Style,Collection,Product Title,Brand,Size,Case Qty,SKU,Barcode (PC),UPC Code (PC),Barcode (CS),UPC Code (CS),Distributor Price,MSRP (Retail),Sellable on Amazon?,Amazon SRP,Product Photo Preview,Product/Lifestyle Photos,,MSRP (Retail) Clean,Amazon SRP Clean,Piece SKU,Case SKU,Catalog Style,Catalog Collection,Catalog Product Title,Catalog Search,Catalog Search Normalized,Matched Product Title,Matched Product Handle,Matched Product URL,Product Match Score,Matched Variant Label,Variant Match Score,Primary Image URL,Gallery Image URLs,Image Count,Available,Match Status
Mini Bic,Standard Mini Bic Mixed Colors,Standard Mini Bic - Yellow ,Toker Poker,"1 piece = 2.25""x1.75""x0.5"" 0.4 oz.
1 case = 8.5""x16.625""x11.625"", 16 lbs.",500 pieces,"Piece: RTL-03-A-US-ST-YL
Case: RTL-03-A-US-ST-YL-MC",,810108340997,,10810108340994,2.8, $10.99/unit ,Yes,$9.99,,See Standard Mini Bic Yellow Photos HERE,,10.99,9.99,RTL-03-A-US-ST-YL,RTL-03-A-US-ST-YL-MC,Mini Bic,Standard Mini Bic Mixed Colors,Standard Mini Bic - Yellow,Mini Bic | Standard Mini Bic Mixed Colors | Standard Mini Bic - Yellow,mini bic standard mini bic standard mini bic yellow,Bombshell Edition - MINI BIC + Keychain Attachment,bombshell-edition-mini-bic-keychain-attachment,https://tokerpoker.com/collections/shop-all/products/bombshell-edition-mini-bic-keychain-attachment,100,Maya (yellow),70,https://cdn.shopify.com/s/files/1/2665/6390/files/Yellow-Mini-with-Blue-Swimsuit---revamp.jpg?v=1763065501,https://cdn.shopify.com/s/files/1/2665/6390/files/Yellow-Mini-with-Blue-Swimsuit---revamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Carolina-Mini-with-Yellow-Bikini---revamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Bombshell-Boys---5-pack-reflection---revamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Bombshell-Boys---5-pack-reflection---revamp-2.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Carolina-Mini-with-Yellow-Swimsuit---revamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Black-Mini-with-Pink-Bikini---revamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Black-Mini-with-Pink-Swimsuit---revamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Lavendar-Mini-with-Green-Bikini---rfevamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Army-Mini-with-Orange-swimsuit---REVAMP.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Magenta-Mini-with-Teal-Bikini---revamp.jpg?v=1763065501,12,True,matched
Mini Bic,Standard Mini Bic Mixed Colors,Standard Mini Bic - Orange,Toker Poker,"1 piece = 2.25""x1.75""x0.5"" 0.4 oz.
1 case = 8.5""x16.625""x11.625"", 16 lbs.",500 pieces,"Piece: RTL-03-A-US-ST-OR
Case: RTL-03-A-US-ST-OR-MC",,810108340928,,10810108340925,2.8, $10.99/unit ,Yes,$9.99,,See Standard Mini Bic Orange Photos HERE,,10.99,9.99,RTL-03-A-US-ST-OR,RTL-03-A-US-ST-OR-MC,Mini Bic,Standard Mini Bic Mixed Colors,Standard Mini Bic - Orange,Mini Bic | Standard Mini Bic Mixed Colors | Standard Mini Bic - Orange,mini bic standard mini bic standard mini bic orange,Bombshell Edition - MINI BIC + Keychain Attachment,bombshell-edition-mini-bic-keychain-attachment,https://tokerpoker.com/collections/shop-all/products/bombshell-edition-mini-bic-keychain-attachment,100,Leo (orange),75,https://cdn.shopify.com/s/files/1/2665/6390/files/Orange-Mini-with-Blue-Swimsuit---revamp.jpg?v=1763065501,https://cdn.shopify.com/s/files/1/2665/6390/files/Orange-Mini-with-Blue-Swimsuit---revamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Carolina-Mini-with-Yellow-Bikini---revamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Bombshell-Boys---5-pack-reflection---revamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Bombshell-Boys---5-pack-reflection---revamp-2.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Carolina-Mini-with-Yellow-Swimsuit---revamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Black-Mini-with-Pink-Bikini---revamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Black-Mini-with-Pink-Swimsuit---revamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Lavendar-Mini-with-Green-Bikini---rfevamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Army-Mini-with-Orange-swimsuit---REVAMP.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Magenta-Mini-with-Teal-Bikini---revamp.jpg?v=1763065501,12,True,matched
Mini Bic,Glow in the Dark Mini Bic ,Glow in the Dark Mini Bic - Clear,Toker Poker,"1 piece = 2.25""x1.75""x0.5"" 0.4 oz.
1 case = 8.5""x16.625""x11.625"", 16 lbs.",500 pieces,"Piece: RTL-03-A-US-GL-CL
Case: RTL-03-A-US-GL-CL-MC",,810108340904,,10810108340901,4.2, $12.99/unit ,Yes,$13.99,,,,12.99,13.99,RTL-03-A-US-GL-CL,RTL-03-A-US-GL-CL-MC,Mini Bic,Glow in the Dark Mini Bic,Glow in the Dark Mini Bic - Clear,Mini Bic | Glow in the Dark Mini Bic | Glow in the Dark Mini Bic - Clear,mini bic glow in the dark mini bic glow in the dark mini bic clear | glow in the dark mini bic | glow in the dark mini,Bombshell Edition - MINI BIC + Keychain Attachment,bombshell-edition-mini-bic-keychain-attachment,https://tokerpoker.com/collections/shop-all/products/bombshell-edition-mini-bic-keychain-attachment,100,Zane (carolina),45,https://cdn.shopify.com/s/files/1/2665/6390/files/Carolina-Mini-with-Yellow-Bikini---revamp.jpg?v=1763065501,https://cdn.shopify.com/s/files/1/2665/6390/files/Carolina-Mini-with-Yellow-Bikini---revamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Bombshell-Boys---5-pack-reflection---revamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Bombshell-Boys---5-pack-reflection---revamp-2.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Carolina-Mini-with-Yellow-Swimsuit---revamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Black-Mini-with-Pink-Bikini---revamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Black-Mini-with-Pink-Swimsuit---revamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Lavendar-Mini-with-Green-Bikini---rfevamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Army-Mini-with-Orange-swimsuit---REVAMP.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Magenta-Mini-with-Teal-Bikini---revamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Magenta-Mini-with-Teal-Swimsuit---revamp.jpg?v=1763065501,12,True,matched
Mini Bic,Glow in the Dark Mini Bic ,Glow in the Dark Mini Bic - Green,Toker Poker,"1 piece = 2.25""x1.75""x0.5"" 0.4 oz.
1 case = 8.5""x16.625""x11.625"", 16 lbs.",500 pieces,"Piece: RTL-03-A-US-GL-GN
Case: RTL-03-A-US-GL-GN-MC",,810108340874,,10810108340871,4.2, $12.99/unit ,Yes,$13.99,,,,12.99,13.99,RTL-03-A-US-GL-GN,RTL-03-A-US-GL-GN-MC,Mini Bic,Glow in the Dark Mini Bic,Glow in the Dark Mini Bic - Green,Mini Bic | Glow in the Dark Mini Bic | Glow in the Dark Mini Bic - Green,mini bic glow in the dark mini bic glow in the dark mini bic green | glow in the dark mini bic | glow in the dark mini,Bombshell Edition - MINI BIC + Keychain Attachment,bombshell-edition-mini-bic-keychain-attachment,https://tokerpoker.com/collections/shop-all/products/bombshell-edition-mini-bic-keychain-attachment,100,Nico (magenta),50,https://cdn.shopify.com/s/files/1/2665/6390/files/Carolina-Mini-with-Yellow-Bikini---revamp.jpg?v=1763065501,https://cdn.shopify.com/s/files/1/2665/6390/files/Carolina-Mini-with-Yellow-Bikini---revamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Bombshell-Boys---5-pack-reflection---revamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Bombshell-Boys---5-pack-reflection---revamp-2.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Carolina-Mini-with-Yellow-Swimsuit---revamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Black-Mini-with-Pink-Bikini---revamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Black-Mini-with-Pink-Swimsuit---revamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Lavendar-Mini-with-Green-Bikini---rfevamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Army-Mini-with-Orange-swimsuit---REVAMP.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Magenta-Mini-with-Teal-Bikini---revamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Magenta-Mini-with-Teal-Swimsuit---revamp.jpg?v=1763065501,12,True,matched
Mini Bic,Glow in the Dark Mini Bic ,Glow in the Dark Mini Bic - Blue,Toker Poker,"1 piece = 2.25""x1.75""x0.5"" 0.4 oz.
1 case = 8.5""x16.625""x11.625"", 16 lbs.",500 pieces,"Piece: RTL-03-A-US-GL-BU
Case: RTL-03-A-US-GL-BU-MC",,810108340881,,10810108340888,4.2, $12.99/unit ,No,N/A,,,,12.99,,RTL-03-A-US-GL-BU,RTL-03-A-US-GL-BU-MC,Mini Bic,Glow in the Dark Mini Bic,Glow in the Dark Mini Bic - Blue,Mini Bic | Glow in the Dark Mini Bic | Glow in the Dark Mini Bic - Blue,mini bic glow in the dark mini bic glow in the dark mini bic blue | glow in the dark mini bic | glow in the dark mini,Bombshell Edition - MINI BIC + Keychain Attachment,bombshell-edition-mini-bic-keychain-attachment,https://tokerpoker.com/collections/shop-all/products/bombshell-edition-mini-bic-keychain-attachment,100,Leo (orange),45,https://cdn.shopify.com/s/files/1/2665/6390/files/Carolina-Mini-with-Yellow-Bikini---revamp.jpg?v=1763065501,https://cdn.shopify.com/s/files/1/2665/6390/files/Carolina-Mini-with-Yellow-Bikini---revamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Bombshell-Boys---5-pack-reflection---revamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Bombshell-Boys---5-pack-reflection---revamp-2.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Carolina-Mini-with-Yellow-Swimsuit---revamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Black-Mini-with-Pink-Bikini---revamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Black-Mini-with-Pink-Swimsuit---revamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Lavendar-Mini-with-Green-Bikini---rfevamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Army-Mini-with-Orange-swimsuit---REVAMP.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Magenta-Mini-with-Teal-Bikini---revamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Magenta-Mini-with-Teal-Swimsuit---revamp.jpg?v=1763065501,12,True,matched
Mini Bic,Glow in the Dark Mini Bic ,Glow in the Dark Mini Bic - Pink,Toker Poker,"1 piece = 2.25""x1.75""x0.5"" 0.4 oz.
1 case = 8.5""x16.625""x11.625"", 16 lbs.",500 pieces,"Piece: RTL-03-A-US-GL-PK
Case: RTL-03-A-US-GL-PK-MC",,810108340911,,10810108340918,4.2, $12.99/unit ,Yes,$13.99,,,,12.99,13.99,RTL-03-A-US-GL-PK,RTL-03-A-US-GL-PK-MC,Mini Bic,Glow in the Dark Mini Bic,Glow in the Dark Mini Bic - Pink,Mini Bic | Glow in the Dark Mini Bic | Glow in the Dark Mini Bic - Pink,mini bic glow in the dark mini bic glow in the dark mini bic pink | glow in the dark mini bic | glow in the dark mini,Bombshell Edition - MINI BIC + Keychain Attachment,bombshell-edition-mini-bic-keychain-attachment,https://tokerpoker.com/collections/shop-all/products/bombshell-edition-mini-bic-keychain-attachment,100,Leo (orange),45,https://cdn.shopify.com/s/files/1/2665/6390/files/Carolina-Mini-with-Yellow-Bikini---revamp.jpg?v=1763065501,https://cdn.shopify.com/s/files/1/2665/6390/files/Carolina-Mini-with-Yellow-Bikini---revamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Bombshell-Boys---5-pack-reflection---revamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Bombshell-Boys---5-pack-reflection---revamp-2.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Carolina-Mini-with-Yellow-Swimsuit---revamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Black-Mini-with-Pink-Bikini---revamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Black-Mini-with-Pink-Swimsuit---revamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Lavendar-Mini-with-Green-Bikini---rfevamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Army-Mini-with-Orange-swimsuit---REVAMP.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Magenta-Mini-with-Teal-Bikini---revamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Magenta-Mini-with-Teal-Swimsuit---revamp.jpg?v=1763065501,12,True,matched
Mini Bic,Glow in the Dark Mini Bic ,Glow in the Dark Mini Bic - Yellow,Toker Poker,"1 piece = 2.25""x1.75""x0.5"" 0.4 oz.
1 case = 8.5""x16.625""x11.625"", 16 lbs.",500 pieces,"Piece: RTL-03-A-US-GL-YL
Case: RTL-03-A-US-GL-YL-MC",,810108340898,,10810108340895,4.2, $12.99/unit ,Yes,$13.99,,,,12.99,13.99,RTL-03-A-US-GL-YL,RTL-03-A-US-GL-YL-MC,Mini Bic,Glow in the Dark Mini Bic,Glow in the Dark Mini Bic - Yellow,Mini Bic | Glow in the Dark Mini Bic | Glow in the Dark Mini Bic - Yellow,mini bic glow in the dark mini bic glow in the dark mini bic yellow | glow in the dark mini bic | glow in the dark mini,Bombshell Edition - MINI BIC + Keychain Attachment,bombshell-edition-mini-bic-keychain-attachment,https://tokerpoker.com/collections/shop-all/products/bombshell-edition-mini-bic-keychain-attachment,100,Maya (yellow),70,https://cdn.shopify.com/s/files/1/2665/6390/files/Yellow-Mini-with-Blue-Swimsuit---revamp.jpg?v=1763065501,https://cdn.shopify.com/s/files/1/2665/6390/files/Yellow-Mini-with-Blue-Swimsuit---revamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Carolina-Mini-with-Yellow-Bikini---revamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Bombshell-Boys---5-pack-reflection---revamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Bombshell-Boys---5-pack-reflection---revamp-2.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Carolina-Mini-with-Yellow-Swimsuit---revamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Black-Mini-with-Pink-Bikini---revamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Black-Mini-with-Pink-Swimsuit---revamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Lavendar-Mini-with-Green-Bikini---rfevamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Army-Mini-with-Orange-swimsuit---REVAMP.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Magenta-Mini-with-Teal-Bikini---revamp.jpg?v=1763065501,12,True,matched
Mini Bic,Sparkle Mini Bic,Sparkle Mini Bic - Green,Toker Poker,"1 piece = 2.25""x1.75""x0.5"" 0.4 oz.
1 case = 8.5""x16.625""x11.625"", 16 lbs.",500 pieces,"Piece: RTL-03-A-US-SP-GN
Case: RTL-03-A-US-SP-GN-MC",,810108341857,,10810108341854,4.2, $12.99/unit ,Yes,$13.99,Coming Soon,,,12.99,13.99,RTL-03-A-US-SP-GN,RTL-03-A-US-SP-GN-MC,Mini Bic,Sparkle Mini Bic,Sparkle Mini Bic - Green,Mini Bic | Sparkle Mini Bic | Sparkle Mini Bic - Green,mini bic sparkle mini bic sparkle mini bic green,Bombshell Edition - MINI BIC + Keychain Attachment,bombshell-edition-mini-bic-keychain-attachment,https://tokerpoker.com/collections/shop-all/products/bombshell-edition-mini-bic-keychain-attachment,100,Nico (magenta),52,https://cdn.shopify.com/s/files/1/2665/6390/files/Carolina-Mini-with-Yellow-Bikini---revamp.jpg?v=1763065501,https://cdn.shopify.com/s/files/1/2665/6390/files/Carolina-Mini-with-Yellow-Bikini---revamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Bombshell-Boys---5-pack-reflection---revamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Bombshell-Boys---5-pack-reflection---revamp-2.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Carolina-Mini-with-Yellow-Swimsuit---revamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Black-Mini-with-Pink-Bikini---revamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Black-Mini-with-Pink-Swimsuit---revamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Lavendar-Mini-with-Green-Bikini---rfevamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Army-Mini-with-Orange-swimsuit---REVAMP.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Magenta-Mini-with-Teal-Bikini---revamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Magenta-Mini-with-Teal-Swimsuit---revamp.jpg?v=1763065501,12,True,matched
Mini Bic,Sparkle Mini Bic,Sparkle Mini Bic - Clear,Toker Poker,"1 piece = 2.25""x1.75""x0.5"" 0.4 oz.
1 case = 8.5""x16.625""x11.625"", 16 lbs.",500 pieces,"Piece: RTL-03-A-US-SP-CL
Case: RTL-03-A-US-SP-CL-MC",,810108341864,,10810108341861,4.2, $12.99/unit ,Yes,$13.99,Coming Soon,,,12.99,13.99,RTL-03-A-US-SP-CL,RTL-03-A-US-SP-CL-MC,Mini Bic,Sparkle Mini Bic,Sparkle Mini Bic - Clear,Mini Bic | Sparkle Mini Bic | Sparkle Mini Bic - Clear,mini bic sparkle mini bic sparkle mini bic clear,Bombshell Edition - MINI BIC + Keychain Attachment,bombshell-edition-mini-bic-keychain-attachment,https://tokerpoker.com/collections/shop-all/products/bombshell-edition-mini-bic-keychain-attachment,100,Nico (magenta),48,https://cdn.shopify.com/s/files/1/2665/6390/files/Carolina-Mini-with-Yellow-Bikini---revamp.jpg?v=1763065501,https://cdn.shopify.com/s/files/1/2665/6390/files/Carolina-Mini-with-Yellow-Bikini---revamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Bombshell-Boys---5-pack-reflection---revamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Bombshell-Boys---5-pack-reflection---revamp-2.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Carolina-Mini-with-Yellow-Swimsuit---revamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Black-Mini-with-Pink-Bikini---revamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Black-Mini-with-Pink-Swimsuit---revamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Lavendar-Mini-with-Green-Bikini---rfevamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Army-Mini-with-Orange-swimsuit---REVAMP.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Magenta-Mini-with-Teal-Bikini---revamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Magenta-Mini-with-Teal-Swimsuit---revamp.jpg?v=1763065501,12,True,matched
Mini Bic,Sparkle Mini Bic,Sparkle Mini Bic - Blue,Toker Poker,"1 piece = 2.25""x1.75""x0.5"" 0.4 oz.
1 case = 8.5""x16.625""x11.625"", 16 lbs.",500 pieces,"Piece: RTL-03-A-US-SP-BU
Case: RTL-03-A-US-SP-BU-MC",,810108341871,,10810108341878,4.2, $12.99/unit ,Yes,$13.99,Coming Soon,,,12.99,13.99,RTL-03-A-US-SP-BU,RTL-03-A-US-SP-BU-MC,Mini Bic,Sparkle Mini Bic,Sparkle Mini Bic - Blue,Mini Bic | Sparkle Mini Bic | Sparkle Mini Bic - Blue,mini bic sparkle mini bic sparkle mini bic blue,Bombshell Edition - MINI BIC + Keychain Attachment,bombshell-edition-mini-bic-keychain-attachment,https://tokerpoker.com/collections/shop-all/products/bombshell-edition-mini-bic-keychain-attachment,100,Nico (magenta),44,https://cdn.shopify.com/s/files/1/2665/6390/files/Carolina-Mini-with-Yellow-Bikini---revamp.jpg?v=1763065501,https://cdn.shopify.com/s/files/1/2665/6390/files/Carolina-Mini-with-Yellow-Bikini---revamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Bombshell-Boys---5-pack-reflection---revamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Bombshell-Boys---5-pack-reflection---revamp-2.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Carolina-Mini-with-Yellow-Swimsuit---revamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Black-Mini-with-Pink-Bikini---revamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Black-Mini-with-Pink-Swimsuit---revamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Lavendar-Mini-with-Green-Bikini---rfevamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Army-Mini-with-Orange-swimsuit---REVAMP.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Magenta-Mini-with-Teal-Bikini---revamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Magenta-Mini-with-Teal-Swimsuit---revamp.jpg?v=1763065501,12,True,matched
Mini Bic,Sparkle Mini Bic,Sparkle Mini Bic - Purple,Toker Poker,"1 piece = 2.25""x1.75""x0.5"" 0.4 oz.
1 case = 8.5""x16.625""x11.625"", 16 lbs.",500 pieces,"Piece: RTL-03-A-US-SP-PU
Case: RTL-03-A-US-SP-PU-MC",,810108341888,,10810108341885,4.2, $12.99/unit ,Yes,$13.99,Coming Soon,,,12.99,13.99,RTL-03-A-US-SP-PU,RTL-03-A-US-SP-PU-MC,Mini Bic,Sparkle Mini Bic,Sparkle Mini Bic - Purple,Mini Bic | Sparkle Mini Bic | Sparkle Mini Bic - Purple,mini bic sparkle mini bic sparkle mini bic purple,Bombshell Edition - MINI BIC + Keychain Attachment,bombshell-edition-mini-bic-keychain-attachment,https://tokerpoker.com/collections/shop-all/products/bombshell-edition-mini-bic-keychain-attachment,100,Nico (magenta),43,https://cdn.shopify.com/s/files/1/2665/6390/files/Carolina-Mini-with-Yellow-Bikini---revamp.jpg?v=1763065501,https://cdn.shopify.com/s/files/1/2665/6390/files/Carolina-Mini-with-Yellow-Bikini---revamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Bombshell-Boys---5-pack-reflection---revamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Bombshell-Boys---5-pack-reflection---revamp-2.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Carolina-Mini-with-Yellow-Swimsuit---revamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Black-Mini-with-Pink-Bikini---revamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Black-Mini-with-Pink-Swimsuit---revamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Lavendar-Mini-with-Green-Bikini---rfevamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Army-Mini-with-Orange-swimsuit---REVAMP.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Magenta-Mini-with-Teal-Bikini---revamp.jpg?v=1763065501 | https://cdn.shopify.com/s/files/1/2665/6390/files/Magenta-Mini-with-Teal-Swimsuit---revamp.jpg?v=1763065501,12,True,matched
